Order_ID,Customer_ID,Product_ID,Order_Date,Delivery_Date,Region,Country,Store_Name,Customer_Name,Email,Phone,Gender,Age,City,State,Account_Status,Product_Name,Category,Sub_Category,Brand,Supplier_Name,Discount,Price,Quantity,Payment_Mode,Payment_Status,Shipping_Cost,Total_Amount,Return_Status,Profit,Feedback_Score,Sales_Agent,Loyalty_Level,Coupon_Code,Remarks
ORD7429,CUST9405,PROD4959,2023-01-30,2022-09-14,East,USA,,Fatima,ravi,9876543210,Mle,23.0,Mumbai,Delhi,Inactive,Phone,Sports,Kitchen,,Global Suppliers,14.0,39294.0,5.0,Online,Paid,131.0,172915.0,Not Returned,7437.0,4,,VIP,,Delivered
ORD7430,CUST151,PROD455,2022-02-10,2022-03-09,West,UK,Flipkart,Mary,,12345,F,92.0,Chennai,Maharashtra,Inactive,Phone,Electronics,Furniture,Nike,,58.0,24655.0,1.0,Cash,Pending,63.0,169428.0,Pending,39771.0,4,Tom,Gold,NEW50,Late
ORD7431,CUST1679,PROD1321,2023-11-13,2023-03-04,West,USA,Amazon,Fatima,amit@yahoo.com,9876543210,Mle,57.0,,New York,Inactive,,Home,,Nike,Global Suppliers,3.0,,,Cash,Paid,719.0,72709.0,Pending,28568.0,0,Alex,Silver,SAVE10,Delivered
ORD7432,CUST6863,PROD1947,2022-02-19,2023-02-20,South,Australia,BestBuy,Ravi,john@,9876543210,Mle,9.0,Delhi,Maharashtra,Inactive,,Home,,Apple,ABC Traders,,91242.0,41.0,,Pending,123.0,178318.0,Returned,25926.0,0,Tom,,NEW50,
ORD7433,CUST1983,PROD4676,2022-11-04,2023-08-20,,Australia,Walmart,,,12345,Male,104.0,New York,Maharashtra,Active,,Electronics,Footwear,LG,Global Suppliers,18.0,59348.0,49.0,Cash,Paid,96.0,59958.0,Pending,21564.0,4,,,DISC20,Damaged
ORD7434,CUST7482,PROD2913,2023-10-06,2022-11-28,,India,Target,Priya,mary@gmail.com,98765 43210,Other,3.0,New York,California,Active,,Fashion,Footwear,Apple,Global Suppliers,41.0,13962.0,4.0,Cahs,,324.0,28452.0,Returned,12740.0,0,Rahul,Bronze,,Delivered
ORD7435,CUST1995,PROD5238,2022-01-26,2022-07-28,West,UK,,John,amit@yahoo.com,9876543210,F,74.0,New York,,Inactive,Shoes,Electronics,Mobiles,Apple,Global Suppliers,19.0,99121.0,21.0,Online,Pending,579.0,6477.0,,34210.0,4,Sita,Silver,,Late
ORD7436,CUST1110,PROD815,2023-09-13,2023-10-19,South,USA,,John,amit@yahoo.com,12345,Mle,60.0,London,New York,Active,TV,Electronics,,Nike,Global Suppliers,1.0,81604.0,0.0,Online,Paid,92.0,190442.0,Pending,28583.0,0,Sita,Gold,SAVE10,
ORD7437,CUST3767,PROD3282,2023-05-10,2022-12-06,,India,BestBuy,,mary@gmail.com,12345,F,-5.0,,Maharashtra,Inactive,,Electronics,Footwear,Sony,XYZ Corp,80.0,13274.0,1.0,Cahs,,274.0,40766.0,Not Returned,39054.0,2,Rahul,Bronze,DISC20,
ORD7438,CUST8338,PROD1369,2022-11-19,2022-08-12,South,,Target,John,,9876543210,Male,115.0,Chennai,California,Closed,Laptop,Fashion,Kitchen,Nike,Global Suppliers,84.0,93118.0,38.0,,,609.0,47115.0,Returned,15686.0,4,Sita,,SAVE10,Late
ORD7439,CUST7112,PROD6915,2023-11-07,2022-04-25,South,,,,,9876543210,Male,3.0,Delhi,Tamil Nadu,Actve,Shoes,Home,Kitchen,Apple,,82.0,8643.0,12.0,Cahs,Paid,591.0,3327.0,Pending,21245.0,0,Alex,Gold,SAVE10,Late
ORD7440,CUST3289,PROD4712,2022-10-17,2022-02-17,West,USA,Walmart,Mary,amit@yahoo.com,98765 43210,Mle,51.0,Chennai,Maharashtra,Closed,Laptop,,Kitchen,Nike,ABC Traders,80.0,29514.0,7.0,Online,,376.0,40979.0,Pending,31373.0,1,,Gold,NEW50,Damaged
ORD7441,CUST338,PROD5043,2022-04-13,2023-05-07,West,USA,BestBuy,,,12345,F,50.0,,Maharashtra,Active,Phone,Grocery,Kitchen,Sony,,58.0,75940.0,7.0,Cahs,Pending,295.0,41987.0,Not Returned,1284.0,0,Alex,Gold,NEW50,
ORD7442,CUST6821,PROD6857,2023-11-05,2023-08-03,North,USA,Flipkart,,mary@gmail.com,,F,14.0,London,California,Active,Laptop,Electronics,Footwear,Apple,XYZ Corp,-2.0,35015.0,8.0,Cash,,824.0,135769.0,Pending,1284.0,3,Sita,Bronze,,Late
ORD7443,CUST6265,PROD9292,2023-04-23,2022-11-08,,Australia,Amazon,Ravi,,,F,,London,,Actve,Laptop,Fashion,Mobiles,Nike,XYZ Corp,15.0,69836.0,10.0,Card,Pending,577.0,196085.0,Returned,48796.0,3,Alex,Gold,SAVE10,
ORD7444,CUST2757,PROD6353,2022-09-22,2022-09-22,,USA,Walmart,John,amit@yahoo.com,9876543210,Male,115.0,,California,Active,TV,Grocery,Footwear,LG,Global Suppliers,16.0,63846.0,12.0,Cash,,776.0,5941.0,Not Returned,25514.0,1,,VIP,DISC20,Damaged
ORD7445,CUST2207,PROD4942,2022-03-15,2023-11-28,,,Target,Ravi,,9876543210,Female,-4.0,Mumbai,California,Inactive,Phone,,Kitchen,Apple,,4.0,50996.0,42.0,,,416.0,168024.0,Not Returned,45339.0,0,Rahul,VIP,SAVE10,Late
ORD7446,CUST5931,PROD6607,2023-03-17,2023-09-19,East,USA,Target,Priya,john@,98765 43210,Female,-5.0,,Maharashtra,Actve,Laptop,,Furniture,Sony,ABC Traders,68.0,9163.0,38.0,,Failed,,57506.0,Pending,37312.0,3,Rahul,,,Damaged
ORD7447,CUST2364,PROD612,2023-05-28,2023-02-28,South,UK,Walmart,,mary@gmail.com,,F,,Chennai,Delhi,Closed,Tablet,Grocery,Kitchen,Nike,XYZ Corp,87.0,51685.0,24.0,Cahs,Paid,957.0,87755.0,Pending,3516.0,2,Rahul,VIP,,
ORD7448,CUST507,PROD3443,2023-06-05,2022-05-26,West,,Flipkart,Ravi,mary@gmail.com,9876543210,F,68.0,New York,Delhi,Closed,Shoes,Home,Mobiles,Apple,,3.0,82326.0,7.0,Cash,,233.0,42868.0,,13499.0,3,,VIP,,Late
ORD7449,CUST6867,PROD7063,2023-01-10,2022-04-01,,UK,,Fatima,ravi,9876543210,Other,81.0,Mumbai,California,Active,,,,Nike,,-9.0,51895.0,32.0,Cahs,Pending,668.0,132325.0,,10293.0,5,Sita,Silver,DISC20,Delivered
ORD7450,CUST4348,PROD1327,2022-04-03,2022-03-02,North,,Flipkart,Ravi,,,Mle,48.0,Chennai,Delhi,Closed,,Sports,,,,35.0,47584.0,43.0,Card,Paid,529.0,167383.0,Returned,42881.0,3,,Gold,,Damaged
ORD7451,CUST4292,PROD4006,2022-12-15,2023-10-23,,India,,Ravi,mary@gmail.com,9876543210,Male,13.0,Mumbai,Tamil Nadu,Active,Laptop,Grocery,Kitchen,Samsung,Global Suppliers,59.0,68089.0,17.0,Cash,Pending,973.0,30240.0,Returned,23830.0,5,Sita,Gold,,Damaged
ORD7452,CUST6041,PROD8916,2023-09-22,2022-08-01,South,,,,,,Other,12.0,Mumbai,Delhi,Active,Laptop,Electronics,Mobiles,,Global Suppliers,69.0,5034.0,48.0,Cash,Paid,646.0,82072.0,Pending,34431.0,4,,Bronze,NEW50,Delivered
ORD7453,CUST3497,PROD529,2022-07-21,2023-08-02,South,,Target,Amit,john@,,F,18.0,,Delhi,Closed,Shoes,Grocery,Footwear,Apple,Global Suppliers,,22510.0,,,Failed,754.0,131647.0,Pending,7759.0,2,Sita,Bronze,NEW50,Delivered
ORD7454,CUST8512,PROD3647,2022-06-21,2023-07-19,West,UK,,Fatima,amit@yahoo.com,98765 43210,Female,46.0,Delhi,Maharashtra,Closed,Laptop,Sports,Mobiles,Apple,ABC Traders,97.0,21479.0,2.0,Card,Failed,715.0,58133.0,,4098.0,0,Alex,Gold,,Late
ORD7455,CUST4958,PROD3972,2022-10-05,2023-10-02,East,UK,Walmart,Mary,amit@yahoo.com,,Female,80.0,Mumbai,,Inactive,Phone,Sports,Kitchen,Samsung,XYZ Corp,69.0,19466.0,11.0,Card,Pending,903.0,64337.0,Returned,20285.0,2,,Silver,SAVE10,
ORD7456,CUST5881,PROD5638,2023-05-18,2022-01-18,West,,,,ravi,9876543210,Other,14.0,,Delhi,Active,Laptop,Home,Footwear,Nike,XYZ Corp,33.0,14408.0,30.0,,,78.0,86997.0,,37476.0,2,,VIP,NEW50,
ORD7457,CUST9681,PROD8458,2023-04-07,2023-01-11,,,Walmart,Ravi,ravi,12345,Female,119.0,London,California,Inactive,Phone,Fashion,,LG,Global Suppliers,75.0,5927.0,2.0,Cash,Paid,950.0,118766.0,,36120.0,5,Sita,,NEW50,Late
ORD7458,CUST2265,PROD9139,2023-07-28,2023-05-12,North,Australia,Amazon,John,mary@gmail.com,12345,Female,5.0,New York,Maharashtra,Inactive,Phone,,Kitchen,LG,Global Suppliers,8.0,60813.0,28.0,Card,Paid,654.0,42845.0,Not Returned,13266.0,2,Sita,,SAVE10,Damaged
ORD7459,CUST740,PROD504,2022-06-16,2023-04-22,West,India,Target,,mary@gmail.com,12345,Mle,67.0,Delhi,Delhi,Actve,Phone,,,LG,,61.0,65678.0,24.0,Online,Failed,310.0,105458.0,Returned,,1,Alex,Silver,NEW50,
ORD7460,CUST6084,PROD2265,2022-04-07,2024-01-03,East,India,Flipkart,Amit,mary@gmail.com,98765 43210,F,73.0,Mumbai,Tamil Nadu,Closed,,,Kitchen,,XYZ Corp,33.0,82680.0,0.0,Card,Paid,519.0,153068.0,,15109.0,4,Tom,Silver,,Delivered
ORD7461,CUST7099,PROD3315,2023-09-11,2022-03-01,West,USA,BestBuy,Ravi,john@,9876543210,Other,54.0,Delhi,Maharashtra,Closed,Shoes,Home,Footwear,Samsung,Global Suppliers,34.0,23459.0,34.0,,Paid,567.0,83665.0,Not Returned,33487.0,1,Sita,,DISC20,Late
ORD7462,CUST4366,PROD203,2023-04-19,2023-05-31,South,,Flipkart,Amit,ravi,98765 43210,Male,10.0,,,Closed,Phone,,Mobiles,,,74.0,54881.0,37.0,Card,,659.0,174780.0,,27545.0,2,Rahul,Bronze,DISC20,Delivered
ORD7463,CUST7831,PROD4872,2022-09-07,2022-09-22,,,Flipkart,Mary,ravi,98765 43210,Male,7.0,New York,Maharashtra,Inactive,Laptop,Sports,,Sony,Global Suppliers,56.0,40830.0,40.0,Card,Pending,770.0,179014.0,Pending,17486.0,5,Rahul,,NEW50,Damaged
ORD7464,CUST8573,PROD579,2023-11-09,2022-02-05,,,BestBuy,,amit@yahoo.com,98765 43210,F,47.0,New York,Maharashtra,Actve,TV,Fashion,Footwear,Apple,ABC Traders,68.0,26622.0,-3.0,,,202.0,167737.0,,-1774.0,2,Alex,VIP,SAVE10,Damaged
ORD7465,CUST8435,PROD6300,2023-08-13,2023-06-10,,,Target,Amit,ravi,9876543210,Male,0.0,Delhi,Delhi,Closed,Phone,,,,XYZ Corp,55.0,82773.0,18.0,,Failed,186.0,111611.0,,25605.0,1,Alex,Gold,SAVE10,Late
ORD7466,CUST8124,PROD4906,2023-11-20,2022-01-21,,India,,John,ravi,9876543210,Female,19.0,Chennai,,Closed,Laptop,,Furniture,Sony,ABC Traders,11.0,3106.0,22.0,Online,,117.0,160722.0,,14783.0,0,Tom,VIP,DISC20,
ORD7467,CUST5140,PROD8748,2023-05-07,2023-05-07,,UK,Amazon,Ravi,john@,9876543210,Mle,57.0,New York,California,Actve,Laptop,,Footwear,,Global Suppliers,6.0,33486.0,18.0,Cash,Paid,922.0,118633.0,,40347.0,1,Rahul,,DISC20,Damaged
ORD7468,CUST2311,PROD6307,2023-05-24,2023-03-30,,Australia,Flipkart,John,mary@gmail.com,12345,Other,41.0,London,New York,Active,Tablet,,Footwear,Apple,Global Suppliers,47.0,48333.0,6.0,Online,Failed,684.0,96743.0,Not Returned,44063.0,3,Sita,VIP,DISC20,Delivered
ORD7469,CUST8593,PROD5203,2022-10-26,2022-03-05,North,UK,,,john@,,Other,9.0,London,,Actve,Laptop,,Mobiles,,XYZ Corp,69.0,80928.0,29.0,Online,Failed,737.0,65918.0,Not Returned,-4916.0,5,Sita,Silver,,
ORD7470,CUST4634,PROD4546,2023-11-13,2022-08-11,East,UK,Flipkart,,,9876543210,Female,48.0,Mumbai,New York,Actve,Tablet,Home,Mobiles,,ABC Traders,36.0,36411.0,,Cash,Paid,942.0,61574.0,,23828.0,3,Sita,Bronze,SAVE10,
ORD7471,CUST6550,PROD9224,2022-06-15,2023-07-31,,India,Target,Priya,amit@yahoo.com,9876543210,F,76.0,Chennai,New York,Closed,Laptop,Electronics,Kitchen,Sony,,97.0,41244.0,13.0,Cash,Paid,157.0,190202.0,Not Returned,32479.0,0,Rahul,Silver,NEW50,Late
ORD7472,CUST712,PROD4634,2023-02-21,2022-11-25,East,Australia,Target,Amit,amit@yahoo.com,98765 43210,Mle,37.0,Chennai,Delhi,Active,Phone,Grocery,Mobiles,Sony,,3.0,20604.0,42.0,,Paid,291.0,51782.0,Not Returned,20676.0,4,Sita,Bronze,,
ORD7473,CUST1393,PROD3224,2022-05-30,2023-03-29,,,Walmart,Amit,amit@yahoo.com,9876543210,Male,91.0,,Tamil Nadu,Inactive,,Electronics,Kitchen,Samsung,Global Suppliers,30.0,54879.0,45.0,Cahs,Pending,865.0,39858.0,Not Returned,24178.0,4,Rahul,Bronze,DISC20,Late
ORD7474,CUST7857,PROD3997,2023-09-15,2023-05-07,West,India,Target,Amit,mary@gmail.com,,Other,8.0,Mumbai,Maharashtra,Active,Tablet,Electronics,Mobiles,Samsung,XYZ Corp,,68803.0,31.0,Card,Failed,674.0,175226.0,Pending,33714.0,4,,Gold,NEW50,Late
ORD7475,CUST3549,PROD8654,2023-09-23,2023-07-04,,India,Target,Fatima,mary@gmail.com,12345,Other,115.0,New York,Maharashtra,Closed,Tablet,Grocery,Mobiles,Sony,,44.0,65139.0,33.0,Online,Failed,769.0,80632.0,Pending,2191.0,4,Tom,,,Damaged
ORD7476,CUST9968,PROD7425,2022-04-11,2023-03-23,South,Australia,Flipkart,,mary@gmail.com,9876543210,F,28.0,Delhi,,Active,Tablet,,Kitchen,Apple,Global Suppliers,10.0,10705.0,12.0,,Paid,,184850.0,Returned,42956.0,5,,VIP,,Damaged
ORD7477,CUST7785,PROD3269,2022-10-05,2022-03-29,North,USA,Amazon,,amit@yahoo.com,12345,Mle,-4.0,Chennai,California,Closed,Phone,Grocery,Furniture,Nike,,69.0,,-3.0,Card,,470.0,174222.0,Not Returned,5365.0,3,Alex,VIP,,Late
ORD7478,CUST3476,PROD1138,2022-05-27,2023-09-12,West,India,Flipkart,Mary,amit@yahoo.com,9876543210,Male,14.0,Chennai,,Actve,TV,,Footwear,Sony,ABC Traders,20.0,65026.0,3.0,Cahs,Paid,398.0,110187.0,Returned,,2,Tom,,DISC20,Delivered
ORD7479,CUST8747,PROD4217,2023-09-10,2023-02-01,West,UK,,Fatima,amit@yahoo.com,12345,Other,116.0,,Maharashtra,Actve,Phone,Sports,Kitchen,Samsung,ABC Traders,21.0,42605.0,40.0,Cahs,,199.0,10843.0,Pending,,2,Alex,Silver,,Damaged
ORD7480,CUST3818,PROD9978,2022-03-02,2022-08-27,South,UK,Target,John,,9876543210,Other,100.0,New York,California,Actve,TV,Grocery,Furniture,Apple,XYZ Corp,69.0,51521.0,45.0,Cahs,Pending,21.0,34952.0,Returned,19613.0,0,,Gold,,Late
ORD7481,CUST6768,PROD4997,2023-07-10,2022-05-25,,,Walmart,,,98765 43210,Male,10.0,,,Inactive,Phone,Electronics,Mobiles,Nike,XYZ Corp,-2.0,43484.0,32.0,Cash,Paid,810.0,6154.0,Returned,49433.0,1,,,NEW50,Delivered
ORD7482,CUST9551,PROD729,2022-10-19,2022-03-30,North,India,Amazon,Priya,amit@yahoo.com,12345,Mle,61.0,Delhi,Delhi,Actve,Laptop,,Kitchen,Sony,Global Suppliers,26.0,37638.0,16.0,,Failed,696.0,165117.0,,46520.0,3,Rahul,VIP,NEW50,Delivered
ORD7483,CUST5765,PROD8178,2023-02-19,2023-01-01,West,,Walmart,Mary,mary@gmail.com,98765 43210,Mle,104.0,London,New York,Active,Phone,,Furniture,,ABC Traders,-2.0,88631.0,15.0,Card,Failed,454.0,82703.0,Pending,6589.0,4,Tom,VIP,,
ORD7484,CUST1469,PROD7237,2022-04-05,2022-11-14,North,India,BestBuy,Mary,mary@gmail.com,98765 43210,Mle,24.0,Chennai,,Actve,TV,Grocery,Furniture,,Global Suppliers,10.0,67365.0,9.0,Cash,Pending,21.0,,Returned,-2007.0,4,Alex,VIP,DISC20,Late
ORD7485,CUST2027,PROD5318,2022-03-13,2022-10-10,West,Australia,Walmart,Ravi,,9876543210,Other,81.0,,California,Closed,Shoes,Sports,Footwear,Samsung,ABC Traders,45.0,24400.0,48.0,Online,Failed,766.0,73349.0,Pending,12530.0,3,Alex,Gold,NEW50,Delivered
ORD7486,CUST1916,PROD4682,2023-10-18,2023-04-14,,India,Walmart,,,98765 43210,Female,97.0,New York,California,Closed,Laptop,Fashion,Mobiles,LG,,-3.0,39838.0,42.0,Online,Failed,804.0,193966.0,Not Returned,39896.0,5,Alex,Silver,,Late
ORD7487,CUST384,PROD7769,2022-04-08,2022-06-19,West,USA,,Priya,amit@yahoo.com,98765 43210,Other,45.0,,Maharashtra,Active,Tablet,Home,,Apple,,13.0,56216.0,5.0,Cahs,Paid,537.0,195621.0,,26048.0,0,,Bronze,SAVE10,Late
ORD7488,CUST788,PROD7515,2022-12-29,2022-06-11,West,UK,Target,,amit@yahoo.com,9876543210,F,109.0,Chennai,Delhi,Actve,Phone,,Furniture,Nike,ABC Traders,,75625.0,21.0,Cash,Paid,777.0,46659.0,Not Returned,22893.0,5,,Bronze,SAVE10,Late
ORD7489,CUST7750,PROD8504,2022-04-06,2023-03-17,East,Australia,,Amit,mary@gmail.com,98765 43210,F,115.0,London,New York,Actve,,Electronics,Kitchen,Samsung,Global Suppliers,84.0,79172.0,,Cash,,207.0,,Not Returned,32000.0,1,Rahul,VIP,NEW50,
ORD7490,CUST8172,PROD1769,2023-11-09,2022-07-14,,UK,Target,Fatima,ravi,12345,Other,81.0,Mumbai,Delhi,Active,Laptop,Grocery,Mobiles,LG,Global Suppliers,9.0,-385.0,24.0,Online,Pending,576.0,17002.0,,44228.0,2,,Silver,,
ORD7491,CUST8678,PROD4659,2022-08-13,2023-09-11,South,,,Amit,mary@gmail.com,12345,Other,109.0,,New York,Inactive,TV,Fashion,,Sony,Global Suppliers,-6.0,17068.0,49.0,Cahs,Paid,480.0,20765.0,Not Returned,-1535.0,4,,Silver,SAVE10,Late
ORD7492,CUST9739,PROD6163,2022-11-03,2022-07-08,South,Australia,Target,,mary@gmail.com,,Male,-3.0,New York,Tamil Nadu,Closed,Tablet,Home,,Apple,,39.0,87234.0,30.0,Cahs,,418.0,47270.0,Pending,11468.0,3,Rahul,Silver,SAVE10,Late
ORD7493,CUST866,PROD5310,2023-08-15,2023-07-10,,USA,Target,Ravi,amit@yahoo.com,,Mle,71.0,Delhi,Delhi,Closed,TV,Home,,Nike,,98.0,21493.0,47.0,Card,Failed,835.0,170176.0,Not Returned,4850.0,5,Sita,Gold,NEW50,Damaged
ORD7494,CUST5138,PROD5481,2023-06-17,2022-10-29,South,UK,Target,Fatima,ravi,,Male,45.0,Mumbai,Tamil Nadu,Actve,Laptop,,Furniture,Samsung,ABC Traders,-9.0,21285.0,0.0,,Paid,879.0,10633.0,,,0,Rahul,Gold,,
ORD7495,CUST7142,PROD6114,2023-07-27,2023-05-29,,India,Walmart,Amit,ravi,,F,115.0,,New York,Active,Laptop,Home,Footwear,,ABC Traders,56.0,12278.0,6.0,,,151.0,,Pending,11022.0,5,Sita,Bronze,DISC20,Delivered
ORD7496,CUST1964,PROD3499,2023-08-07,2023-09-01,South,India,BestBuy,John,amit@yahoo.com,98765 43210,F,40.0,Delhi,California,Active,Laptop,,,Sony,XYZ Corp,,61279.0,8.0,Card,Failed,654.0,18021.0,Pending,25073.0,5,Rahul,VIP,NEW50,
ORD7497,CUST5824,PROD6792,2023-02-24,2023-07-16,East,India,Target,Amit,john@,12345,Female,34.0,London,Tamil Nadu,Actve,Laptop,Electronics,,Samsung,,85.0,91185.0,30.0,Online,Failed,260.0,42247.0,,8772.0,2,Rahul,Bronze,,Damaged
ORD7498,CUST7979,PROD8118,2022-08-24,2022-08-14,South,Australia,BestBuy,,amit@yahoo.com,,Mle,23.0,Delhi,New York,Inactive,TV,Home,Kitchen,LG,,78.0,10766.0,16.0,Cahs,Failed,923.0,3388.0,,36919.0,2,Sita,Gold,SAVE10,
ORD7499,CUST4538,PROD4870,2023-01-25,2024-01-08,West,USA,BestBuy,Fatima,,98765 43210,Mle,17.0,Chennai,New York,Active,Shoes,,,,ABC Traders,88.0,7792.0,9.0,Online,Pending,57.0,198616.0,,46609.0,1,Alex,Bronze,NEW50,
ORD7500,CUST8494,PROD1146,2023-10-20,2022-01-15,,USA,Flipkart,John,ravi,9876543210,F,98.0,London,Tamil Nadu,Active,Laptop,Electronics,Mobiles,Sony,XYZ Corp,19.0,42188.0,26.0,Online,Failed,984.0,116380.0,,9784.0,2,Tom,Silver,SAVE10,Damaged
ORD7501,CUST7652,PROD9727,2023-04-08,2022-08-16,North,USA,Flipkart,Ravi,amit@yahoo.com,12345,Male,11.0,Mumbai,,Inactive,Tablet,Electronics,Footwear,Samsung,ABC Traders,4.0,64167.0,37.0,Cash,Paid,904.0,166641.0,Not Returned,40605.0,4,Alex,Bronze,,Late
ORD7502,CUST3729,PROD7200,2023-11-19,2023-03-22,North,UK,Amazon,Ravi,mary@gmail.com,9876543210,Other,115.0,Chennai,Delhi,Active,TV,Sports,Footwear,Apple,,,52440.0,24.0,Cahs,Failed,359.0,81717.0,Returned,27747.0,5,,Bronze,SAVE10,Late
ORD7503,CUST5422,PROD5078,2022-02-11,2023-04-06,,Australia,,John,mary@gmail.com,,Mle,79.0,,,Actve,Phone,Home,,Apple,XYZ Corp,-9.0,68598.0,46.0,Cahs,,640.0,83928.0,Pending,38790.0,0,Rahul,,NEW50,Delivered
ORD7504,CUST3366,PROD2789,2022-02-27,2023-02-25,East,India,Flipkart,Fatima,mary@gmail.com,,Other,87.0,Chennai,California,Closed,Phone,Grocery,Furniture,Nike,ABC Traders,,7173.0,17.0,Cahs,Paid,108.0,60905.0,Not Returned,27322.0,0,Alex,VIP,,
ORD7505,CUST9299,PROD351,2022-12-23,2023-10-06,South,UK,Target,Fatima,amit@yahoo.com,,F,95.0,London,New York,Closed,TV,,Furniture,Apple,,,4793.0,10.0,Cash,Paid,958.0,44793.0,,39970.0,4,Rahul,Bronze,DISC20,Damaged
ORD7506,CUST4896,PROD6493,2023-04-22,2021-12-27,East,USA,BestBuy,Amit,john@,12345,Female,63.0,Delhi,Delhi,Actve,TV,Fashion,,Apple,Global Suppliers,89.0,57113.0,33.0,Online,,658.0,124083.0,,30204.0,1,Alex,Gold,NEW50,
ORD7507,CUST2568,PROD934,2022-08-26,2023-11-01,North,India,,Ravi,,9876543210,F,115.0,,New York,Actve,Laptop,Electronics,,Nike,Global Suppliers,11.0,64841.0,6.0,Card,,,31535.0,Pending,16719.0,3,Rahul,Silver,,Delivered
ORD7508,CUST3839,PROD8026,2023-10-05,2023-04-22,,Australia,Amazon,Ravi,mary@gmail.com,9876543210,Other,,Delhi,New York,Actve,TV,Electronics,Furniture,Sony,Global Suppliers,,95982.0,14.0,Cash,,207.0,59144.0,Pending,15752.0,1,Sita,Gold,DISC20,Late
ORD7509,CUST461,PROD2447,2022-12-09,2022-09-22,,,Flipkart,John,amit@yahoo.com,12345,F,60.0,Mumbai,New York,Inactive,Tablet,Sports,,,,82.0,64185.0,40.0,Online,,241.0,57506.0,Pending,43339.0,1,Tom,Silver,DISC20,
ORD7510,CUST9538,PROD368,2022-05-15,2023-10-30,East,USA,Walmart,Ravi,john@,,Mle,112.0,London,Delhi,Actve,Phone,Electronics,Kitchen,Samsung,XYZ Corp,51.0,76052.0,27.0,,,,30369.0,,31052.0,2,Rahul,Silver,,Delivered
ORD7511,CUST5373,PROD1455,2023-02-01,2023-11-05,East,USA,,,ravi,,Other,17.0,Mumbai,Maharashtra,Inactive,Tablet,,Kitchen,Sony,,70.0,71809.0,8.0,Cash,,625.0,153420.0,,10969.0,5,Alex,Silver,,Damaged
ORD7512,CUST4548,PROD6174,2023-09-11,2021-12-31,South,USA,Amazon,Amit,ravi,98765 43210,Other,69.0,New York,California,Inactive,,Electronics,,Samsung,,85.0,84670.0,25.0,Card,Failed,688.0,24870.0,Not Returned,6755.0,1,,VIP,,
ORD7513,CUST7702,PROD3928,2023-02-13,2023-08-31,West,USA,Target,Ravi,,12345,Female,73.0,London,California,Actve,Tablet,Grocery,Furniture,Apple,XYZ Corp,71.0,91409.0,31.0,,Pending,641.0,155953.0,Returned,41802.0,0,Sita,VIP,DISC20,Late
ORD7514,CUST8084,PROD4453,2023-10-11,2023-02-15,West,India,,John,amit@yahoo.com,9876543210,Mle,17.0,New York,Maharashtra,Actve,Laptop,Electronics,Kitchen,LG,,14.0,3214.0,46.0,Cash,Failed,182.0,73592.0,,3179.0,3,,Bronze,,Late
ORD7515,CUST497,PROD3128,2023-04-07,2022-08-25,South,Australia,BestBuy,Amit,amit@yahoo.com,98765 43210,Male,1.0,Mumbai,New York,Active,,Fashion,Furniture,Nike,,7.0,2931.0,44.0,,Pending,947.0,28773.0,Pending,36286.0,1,Rahul,Silver,DISC20,
ORD7516,CUST1859,PROD2139,2022-03-13,2022-09-07,West,UK,Target,Priya,mary@gmail.com,9876543210,Female,37.0,New York,Maharashtra,Active,TV,Fashion,,,Global Suppliers,95.0,34993.0,24.0,Online,Pending,53.0,72876.0,Returned,14471.0,4,Alex,VIP,NEW50,Late
ORD7517,CUST6854,PROD9077,2023-01-08,2023-04-17,North,India,Target,John,john@,9876543210,Mle,56.0,New York,,Closed,,Grocery,,Sony,Global Suppliers,35.0,13876.0,20.0,Online,Pending,212.0,132435.0,Pending,15039.0,3,Sita,,DISC20,Damaged
ORD7518,CUST745,PROD3799,2023-02-20,2022-04-11,West,Australia,,Priya,,98765 43210,Male,28.0,Chennai,Tamil Nadu,Inactive,Phone,Sports,,Samsung,ABC Traders,64.0,84366.0,31.0,Online,Pending,407.0,100602.0,Returned,-4933.0,5,Alex,Gold,NEW50,Late
ORD7519,CUST5604,PROD3994,2023-10-23,2023-03-06,South,UK,Walmart,Ravi,john@,9876543210,Other,96.0,Chennai,Tamil Nadu,Inactive,Phone,Grocery,Kitchen,LG,XYZ Corp,,11738.0,12.0,Online,Paid,841.0,141700.0,Returned,2167.0,2,Alex,Silver,SAVE10,
ORD7520,CUST4210,PROD3568,2023-11-15,2022-03-08,West,USA,Walmart,Amit,,98765 43210,Female,,Mumbai,Delhi,Inactive,Phone,Fashion,Footwear,Samsung,XYZ Corp,52.0,89144.0,29.0,Online,Failed,493.0,23350.0,Returned,23646.0,0,,Gold,NEW50,Damaged
ORD7521,CUST6741,PROD7864,2023-05-27,2022-03-13,,Australia,,Ravi,amit@yahoo.com,98765 43210,Other,107.0,Mumbai,Delhi,Closed,Tablet,Grocery,Footwear,Nike,XYZ Corp,43.0,38211.0,42.0,Card,,,135801.0,Not Returned,49124.0,5,Sita,Silver,DISC20,
ORD7522,CUST1548,PROD1405,2022-03-14,2023-02-07,East,USA,,Amit,amit@yahoo.com,98765 43210,Other,45.0,Delhi,Tamil Nadu,Inactive,,Grocery,Footwear,Sony,,16.0,26927.0,4.0,Card,Pending,628.0,5154.0,Not Returned,43943.0,3,Sita,,SAVE10,Damaged
